,ratio,AvgGain,BattingAvg
ADTX,0.7709823162369999,2.3951578869624637,6.0
ROST,0.669170389533233,0.9046539527766262,13.0
SLM,1.216499625720879,1.2254035104804517,7.0
ACGL,0.6942632748497625,0.9659788368684085,12.0
CAKE,0.4275029908805237,1.3555710000332628,12.0
CSX,0.9318753083924038,0.996232079854253,10.0
AGNC,0.49028287157421135,0.5145001183585133,11.0
ERIC,1.1099658078021963,1.1520062162807976,8.0
CLSN,1.213018445697956,2.969612065598862,7.0
MIST,0.9100008917759038,1.621546823989107,9.0
CAPR,0.6260210505600412,1.693019841274529,9.0
GILD,0.7076886704202051,0.592951069722672,15.0
VBIV,0.7339642588242655,2.1488606566182256,12.0
NVAX,0.5135218520361039,2.151436622354288,11.0
NTAP,0.37995925074967435,0.7070765445451275,9.0
HMHC,0.5712689213070772,3.5145108738721773,8.0
FLDM,0.5359107034875429,1.9553344209963743,9.0
MOMO,1.2324739309449166,1.049097905996007,12.0
TLT,0.8635257027109432,0.34150289217695673,14.0
FCEL,0.5459160432529303,2.7273481267538155,9.0
GPRO,1.1213196911061638,2.1518708318707365,8.0
IDEX,1.9484545606701973,3.4050816002843107,15.0
FAST,0.3265324897594912,0.5976931506654811,8.0
ATHX,0.7742428119356802,2.169322060220738,10.0
LYFT,0.6686235367435251,1.6115713563474166,10.0
POLA,1.5155033075414084,4.454184253829629,12.0
MEIP,0.5010796327865813,1.6903955426978772,8.0
APHA,0.6692194139893284,2.0592131785277425,11.0
SONN,0.6211799047938895,1.6905537769219188,6.0
ETFC,1.3014949456943135,1.2352012668721435,12.0
CLNE,0.7615620841748383,1.3422642656575052,10.0
VEON,1.1166662450256033,1.2506544879215142,10.0
FANG,0.4551826034984032,1.9865496370695768,9.0
MGEN,0.7184447343435334,2.1287233402351156,7.0
FOLD,0.8577142088941496,1.5578049897468387,7.0
XLNX,2.1028987887953847,2.0422857241492682,9.0
DISCA,0.4961012400044021,0.9519386801889866,13.0
TXMD,1.020683927999669,1.7203295908670433,9.0
OTLK,1.6536548857152007,3.096903040761377,8.0
BND,0.5294753421045482,0.05148678914152308,10.0
ANGI,0.35916816405158436,0.9361191490814871,8.0
NBL,0.4020776155938988,0.6347454695648442,9.0
AMZN,0.562444300119962,0.7640274762638669,11.0
FITB,0.8959526461865515,1.0636451130076274,10.0
ACWX,0.4508413974465282,0.3655894033761749,9.0
WKHS,0.41619694562394005,2.4377799773507363,11.0
FB,1.1705284993230496,1.3403823727721509,12.0
SFIX,1.0463563427580416,1.7888384264145132,6.0
LTRPA,0.6834894664861574,1.7239641990907397,13.0
XEL,0.6810204177802014,0.683444979848397,9.0
RRR,0.7608411908452621,1.8400522009358011,7.0
TMUS,0.7818010713711924,1.0929564222371075,12.0
TSLA,0.4112600124906704,1.2798691023090858,7.0
NVDA,1.6097182468771987,0.88276325130542,8.0
WDC,0.6889378135288575,0.9689003780745234,10.0
CREX,2.0439658009413266,3.282167662331802,4.0
STNE,0.9167800799574436,1.249539749404593,12.0
CBAY,0.8577295347432653,1.7681261898547038,7.0
TRIP,0.6479144547262257,0.9201957196560765,13.0
ALT,0.623392754622866,2.1651236214347156,12.0
MRVL,0.7140614281270367,0.8596064992282048,8.0
SMH,1.0378264505264057,0.6911296281157445,9.0
LVGO,2.6338969707148676,1.2393626954401262,7.0
GAN,0.8353665556780613,1.5926178047786175,12.0
BLMN,0.49484355414007136,1.607778251142286,9.0
MBRX,2.3123009473917606,2.469014572030621,8.0
SHV,-inf,0.009230745052794682,0
SQQQ,0.7032442800594035,2.9707861909215754,9.0
RPRX,0.7259214648767532,1.218925129311225,9.0
MCHI,0.7417978373870451,0.51690106122659,8.0
VISL,0.9316187241655647,2.3360338793892237,9.0
ADI,0.5831559111890828,0.54855620245537,8.0
URBN,0.6772535734601675,1.4392629636953191,10.0
JAMF,0.47024543457338636,1.4422134638020283,8.0
TGTX,0.4583118063231292,1.3719376614749803,8.0
AIKI,0.733351918164139,2.326479509172099,4.0
AAPL,0.5839816678895217,0.7007546464962855,7.0
MLCO,0.4182037778768408,1.2258988944628428,8.0
WBA,1.3867494636293523,1.0010628968254978,9.0
SRNE,0.779049152002004,2.105000017913981,11.0
NWSA,0.41250446809363345,0.8502121792053952,11.0
LBTYK,0.5095077289627509,0.8477157650413772,10.0
GPOR,0.3424082274492785,4.879800042644463,9.0
IRWD,0.34430109294199035,1.0118014453034994,10.0
YRCW,0.6932975603601381,2.004657364652259,9.0
APA,0.6784048242534193,2.5526901656076286,13.0
MYOS,1.400808879716874,3.5958159027599783,7.0
VOD,0.5810613571548032,0.8351304010408067,14.0
NBEV,0.7140841453539536,2.3771880204925813,6.0
UPWK,0.9089732544102473,1.331802665644039,7.0
NERV,0.7578879834372626,1.6558037032028539,10.0
CZR,0.6433003300214913,1.6058483710997988,10.0
WEN,1.0579535917542147,1.0103874102518142,11.0
MGNI,1.463786705447562,1.8034270856721826,10.0
CRWD,0.699399842776815,1.4283981164196313,9.0
DLTR,0.8834366133896261,0.6587068703839025,10.0
MSFT,0.9540921276277864,0.7868115435554242,10.0
FISV,0.46593635974748127,0.7602713154865555,9.0
GOCO,0.6911604537118792,1.8767654068210116,13.0
IAC,1.3101892671591648,1.0769140661010796,9.0
PFF,0.6305165750883686,0.16674399859786249,12.0
XSPA,1.1356248937245683,2.832867181333532,9.0
SAVA,1.4961704149469028,3.234220253287951,12.0
KHC,0.6144215622094085,0.7001577671351455,11.0
BYFC,0.7304919651869057,2.297211720830769,5.0
AMAT,0.4945791656482029,0.8453145499229544,6.0
BNTX,0.8217502676825277,1.737742749339466,12.0
INTC,0.2867163364565354,0.6445382448550183,8.0
HTHT,0.5245894645292317,1.1205569771119988,9.0
VLY,1.1145911410028757,1.073813195145853,7.0
NAVI,0.5462473777425852,1.2044913162144197,10.0
JD,0.36102593480071016,0.9484890624025116,6.0
SOLO,1.2455902826588197,1.7260713916203385,13.0
GNMK,0.3934641147846934,1.480080169875415,11.0
OSTK,0.9660103433429796,2.3408345496914476,11.0
MAT,1.3511081249314532,1.3519900108441978,11.0
ONTX,0.8132795959383327,2.6991261232714248,11.0
EMB,0.3781720408502755,0.1456169216143192,10.0
EA,0.6562262488651381,0.5914066094049235,10.0
BCRX,0.34799107950234237,1.4679059972488975,7.0
SINT,0.8435385980686054,1.6603404900742595,8.0
AMTD,0.798275353727362,1.2823393783326242,6.0
INSG,0.948342003055783,0.9327234215610942,15.0
IQ,1.317745676247926,1.3925763958390749,7.0
LPCN,0.7756781326321149,1.8373578499524372,7.0
UONEK,1.183846818365966,4.4828077633874965,8.0
GERN,0.985629652009274,1.994725796688074,11.0
PDD,0.5987477228543038,1.048626482008397,8.0
FLEX,0.7256195064105105,0.8509055387575105,10.0
BIGC,-inf,0,0
CLSK,0.5766448870300829,2.302884657163979,14.0
ATVI,0.6428627452428558,0.791888032089663,11.0
OGI,0.5626299374706951,2.143480354788913,6.0
NWL,0.8067083417907435,0.7792960511527997,11.0
BBBY,2.7201962894461316,3.1208287642354837,7.0
SIRI,0.7432810206036353,1.1542900538206902,5.0
DKNG,0.3038736745336481,1.6240135406993128,8.0
MNKD,1.020236049213572,1.2577190400321598,10.0
MCHP,1.307900559211158,1.141294301518267,9.0
CNDT,0.8647547550157771,1.5645492755405237,9.0
TXN,0.7635858528782099,0.9034411943907084,6.0
KNDI,0.9245006809835957,2.0444539773357038,11.0
ADP,0.6528943967790951,0.6696379183799492,7.0
CETX,1.9373016795785267,3.44870690551912,13.0
MARK,1.1842289680488187,3.629850321289023,6.0
GNPX,0.28015108696383667,1.5168674052684248,7.0
VCIT,0.8498682415800853,0.08014213862523224,14.0
PLUG,0.7253139213055843,2.500789387079627,10.0
CSCO,0.5334383135332229,0.7609057543005032,11.0
UNIT,0.8941162939400699,1.0309939518780307,13.0
CERN,0.6451619072728162,0.645423638286607,10.0
INO,1.6347347319244219,3.526899935140359,15.0
AAL,0.47555713588404214,1.3115834724634194,10.0
ACWI,0.8023859892706501,0.44861071668623814,11.0
XERS,0.8432436711501301,2.765281422668401,10.0
IMMU,1.3111493830389116,0.17918101632150493,4.0
MYL,0.4079019955857148,1.036153993581561,8.0
TIGR,0.7603390814152673,1.2217090981851564,10.0
CIDM,0.6237263268109907,1.642061429077704,8.0
VXUS,0.3614566120268952,0.3537366479730386,9.0
NKLA,0.4711168984971011,3.0242682985784413,10.0
PDBC,0.6349989764861963,0.6509293442560252,8.0
SPWR,1.3853183681942949,2.9220107616958457,10.0
OPK,0.6157919308768613,2.008153330231294,8.0
JBLU,0.6229252955192958,1.5284151867960298,9.0
PEIX,0.42080839513726404,3.0784763198003837,8.0
SONO,0.9862030561432067,1.4122587293906155,8.0
HCACW,-inf,0,0
CRON,1.0873110937907597,1.8473123431650753,12.0
EXPE,0.5272514214925503,1.0437272813514156,10.0
CAN,0.7570601954386197,1.6930582916798607,7.0
TELL,0.7141831637194763,1.954731550525142,10.0
CJJD,0.9146928166372376,2.1226229479318004,8.0
BLU,0.9370129221535757,1.6682268806436575,9.0
TTWO,0.9261907907218324,0.7253255180665352,12.0
ZNGA,1.1102575313975778,1.0144315495776397,8.0
BOXL,0.9320502255249551,2.7752225170928444,11.0
WIMI,0.4661072026400666,1.7189404623069506,11.0
DISCK,0.49910354077739044,0.874821578318531,13.0
IGSB,0.31452160159624976,0.03130759043248076,3.0
VIAV,0.6329939004205549,0.9294027833505167,9.0
UMRX,0.5114319472145427,3.1902149067546883,5.0
PAYX,1.231532502172759,0.7920215726648133,8.0
ENPH,0.49000887269866045,2.1821562317244023,7.0
SFET,2.039235542783259,2.978298769147767,10.0
BLNK,1.0412937916511222,3.543831879699711,11.0
CTSH,0.8116601794735742,0.7807706094994088,8.0
AMGN,0.6979301498709016,0.8727603082233399,11.0
PENN,0.6933473679037759,1.8879597065238387,14.0
CVAC,-inf,0,0
VCSH,0.7570770526403205,0.02883128550759697,8.0
TRVN,0.8337696881627252,2.7141820811130777,8.0
ADMP,1.1744273710499433,3.479194310878564,11.0
TQQQ,0.7230729952541477,2.1386418705237955,8.0
SWKS,1.0244459015463387,1.0857720531116888,10.0
CAR,0.7694427913303366,2.0143998586658367,10.0
TNXP,0.4892377625965536,1.635492514042101,10.0
ZS,0.6041743069592277,1.175629782975039,6.0
MGI,0.688091352524221,2.2746759440425617,7.0
HOLX,1.239546545695838,0.8318374978886328,7.0
IBM,0.37763097595349704,0.5802766821530729,13.0
T,0.9108348932449134,0.8704194519918514,14.0
DAL,0.36673090019308985,1.2074074816936688,8.0
J&J,-inf,0,0
GE,0.3702464768483532,1.0419231250549001,8.0
NIO,0.8584989910278462,1.7874323627565611,7.0
JKS,0.6189498805256506,3.2748199856769915,4.0
